instance,cell,orientation,endpoint_net,endpoint_layer,endpoint_bbox,top_component_id,witness_path_shape_count,witness_path_via_count,passed,endpoint_component_id,witness_path_shape_ids
bitcell_array_quad_0/bitcell_0005,cell_1rw,R0,VDD,m1,"{""by"": 4.3125, ""lx"": 96.1825, ""rx"": 96.2475, ""uy"": 4.3774999999999995}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0005,cell_1rw,R0,VSS,m1,"{""by"": 2.9475, ""lx"": 96.1825, ""rx"": 96.2475, ""uy"": 3.0125}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0006,cell_1rw,R0,VDD,m1,"{""by"": 4.3125, ""lx"": 96.8875, ""rx"": 96.9525, ""uy"": 4.3774999999999995}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0006,cell_1rw,R0,VSS,m1,"{""by"": 2.9475, ""lx"": 96.8875, ""rx"": 96.9525, ""uy"": 3.0125}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0007,cell_1rw,R0,VDD,m1,"{""by"": 4.3125, ""lx"": 97.5925, ""rx"": 97.6575, ""uy"": 4.3774999999999995}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0007,cell_1rw,R0,VSS,m1,"{""by"": 2.9475, ""lx"": 97.5925, ""rx"": 97.6575, ""uy"": 3.0125}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0008,cell_1rw,R0,VDD,m1,"{""by"": 4.3125, ""lx"": 98.2975, ""rx"": 98.3625, ""uy"": 4.3774999999999995}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0008,cell_1rw,R0,VSS,m1,"{""by"": 2.9475, ""lx"": 98.2975, ""rx"": 98.3625, ""uy"": 3.0125}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0009,cell_1rw,R0,VDD,m1,"{""by"": 4.3125, ""lx"": 99.0025, ""rx"": 99.0675, ""uy"": 4.3774999999999995}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0009,cell_1rw,R0,VSS,m1,"{""by"": 2.9475, ""lx"": 99.0025, ""rx"": 99.0675, ""uy"": 3.0125}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0010,cell_1rw,R0,VDD,m1,"{""by"": 4.3125, ""lx"": 99.7075, ""rx"": 99.7725, ""uy"": 4.3774999999999995}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0010,cell_1rw,R0,VSS,m1,"{""by"": 2.9475, ""lx"": 99.7075, ""rx"": 99.7725, ""uy"": 3.0125}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0011,cell_1rw,R0,VDD,m1,"{""by"": 4.3125, ""lx"": 100.4125, ""rx"": 100.47749999999999, ""uy"": 4.3774999999999995}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0011,cell_1rw,R0,VSS,m1,"{""by"": 2.9475, ""lx"": 100.4125, ""rx"": 100.47749999999999, ""uy"": 3.0125}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0012,cell_1rw,R0,VDD,m1,"{""by"": 4.3125, ""lx"": 101.1175, ""rx"": 101.1825, ""uy"": 4.3774999999999995}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0012,cell_1rw,R0,VSS,m1,"{""by"": 2.9475, ""lx"": 101.1175, ""rx"": 101.1825, ""uy"": 3.0125}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0013,cell_1rw,R0,VDD,m1,"{""by"": 4.3125, ""lx"": 101.8225, ""rx"": 101.8875, ""uy"": 4.3774999999999995}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0013,cell_1rw,R0,VSS,m1,"{""by"": 2.9475, ""lx"": 101.8225, ""rx"": 101.8875, ""uy"": 3.0125}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0014,cell_1rw,R0,VDD,m1,"{""by"": 4.3125, ""lx"": 102.5275, ""rx"": 102.5925, ""uy"": 4.3774999999999995}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0014,cell_1rw,R0,VSS,m1,"{""by"": 2.9475, ""lx"": 102.5275, ""rx"": 102.5925, ""uy"": 3.0125}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0015,cell_1rw,R0,VDD,m1,"{""by"": 4.3125, ""lx"": 103.2325, ""rx"": 103.2975, ""uy"": 4.3774999999999995}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0015,cell_1rw,R0,VSS,m1,"{""by"": 2.9475, ""lx"": 103.2325, ""rx"": 103.2975, ""uy"": 3.0125}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0016,cell_1rw,MX,VDD,m1,"{""by"": 4.3125, ""lx"": 92.6575, ""rx"": 92.7225, ""uy"": 4.3774999999999995}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0016,cell_1rw,MX,VSS,m1,"{""by"": 5.6775, ""lx"": 92.6575, ""rx"": 92.7225, ""uy"": 5.7425}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0017,cell_1rw,MX,VDD,m1,"{""by"": 4.3125, ""lx"": 93.3625, ""rx"": 93.4275, ""uy"": 4.3774999999999995}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0017,cell_1rw,MX,VSS,m1,"{""by"": 5.6775, ""lx"": 93.3625, ""rx"": 93.4275, ""uy"": 5.7425}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0018,cell_1rw,MX,VDD,m1,"{""by"": 4.3125, ""lx"": 94.0675, ""rx"": 94.1325, ""uy"": 4.3774999999999995}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0018,cell_1rw,MX,VSS,m1,"{""by"": 5.6775, ""lx"": 94.0675, ""rx"": 94.1325, ""uy"": 5.7425}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0019,cell_1rw,MX,VDD,m1,"{""by"": 4.3125, ""lx"": 94.77250000000001, ""rx"": 94.8375, ""uy"": 4.3774999999999995}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0019,cell_1rw,MX,VSS,m1,"{""by"": 5.6775, ""lx"": 94.77250000000001, ""rx"": 94.8375, ""uy"": 5.7425}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0020,cell_1rw,MX,VDD,m1,"{""by"": 4.3125, ""lx"": 95.4775, ""rx"": 95.5425, ""uy"": 4.3774999999999995}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0020,cell_1rw,MX,VSS,m1,"{""by"": 5.6775, ""lx"": 95.4775, ""rx"": 95.5425, ""uy"": 5.7425}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0021,cell_1rw,MX,VDD,m1,"{""by"": 4.3125, ""lx"": 96.1825, ""rx"": 96.2475, ""uy"": 4.3774999999999995}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0021,cell_1rw,MX,VSS,m1,"{""by"": 5.6775, ""lx"": 96.1825, ""rx"": 96.2475, ""uy"": 5.7425}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0022,cell_1rw,MX,VDD,m1,"{""by"": 4.3125, ""lx"": 96.8875, ""rx"": 96.9525, ""uy"": 4.3774999999999995}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0022,cell_1rw,MX,VSS,m1,"{""by"": 5.6775, ""lx"": 96.8875, ""rx"": 96.9525, ""uy"": 5.7425}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0023,cell_1rw,MX,VDD,m1,"{""by"": 4.3125, ""lx"": 97.5925, ""rx"": 97.6575, ""uy"": 4.3774999999999995}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0023,cell_1rw,MX,VSS,m1,"{""by"": 5.6775, ""lx"": 97.5925, ""rx"": 97.6575, ""uy"": 5.7425}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0024,cell_1rw,MX,VDD,m1,"{""by"": 4.3125, ""lx"": 98.2975, ""rx"": 98.3625, ""uy"": 4.3774999999999995}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0024,cell_1rw,MX,VSS,m1,"{""by"": 5.6775, ""lx"": 98.2975, ""rx"": 98.3625, ""uy"": 5.7425}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0025,cell_1rw,MX,VDD,m1,"{""by"": 4.3125, ""lx"": 99.0025, ""rx"": 99.0675, ""uy"": 4.3774999999999995}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0025,cell_1rw,MX,VSS,m1,"{""by"": 5.6775, ""lx"": 99.0025, ""rx"": 99.0675, ""uy"": 5.7425}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0026,cell_1rw,MX,VDD,m1,"{""by"": 4.3125, ""lx"": 99.7075, ""rx"": 99.7725, ""uy"": 4.3774999999999995}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0026,cell_1rw,MX,VSS,m1,"{""by"": 5.6775, ""lx"": 99.7075, ""rx"": 99.7725, ""uy"": 5.7425}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0027,cell_1rw,MX,VDD,m1,"{""by"": 4.3125, ""lx"": 100.4125, ""rx"": 100.47749999999999, ""uy"": 4.3774999999999995}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0027,cell_1rw,MX,VSS,m1,"{""by"": 5.6775, ""lx"": 100.4125, ""rx"": 100.47749999999999, ""uy"": 5.7425}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0028,cell_1rw,MX,VDD,m1,"{""by"": 4.3125, ""lx"": 101.1175, ""rx"": 101.1825, ""uy"": 4.3774999999999995}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0028,cell_1rw,MX,VSS,m1,"{""by"": 5.6775, ""lx"": 101.1175, ""rx"": 101.1825, ""uy"": 5.7425}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0029,cell_1rw,MX,VDD,m1,"{""by"": 4.3125, ""lx"": 101.8225, ""rx"": 101.8875, ""uy"": 4.3774999999999995}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0029,cell_1rw,MX,VSS,m1,"{""by"": 5.6775, ""lx"": 101.8225, ""rx"": 101.8875, ""uy"": 5.7425}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0030,cell_1rw,MX,VDD,m1,"{""by"": 4.3125, ""lx"": 102.5275, ""rx"": 102.5925, ""uy"": 4.3774999999999995}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0030,cell_1rw,MX,VSS,m1,"{""by"": 5.6775, ""lx"": 102.5275, ""rx"": 102.5925, ""uy"": 5.7425}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0031,cell_1rw,MX,VDD,m1,"{""by"": 4.3125, ""lx"": 103.2325, ""rx"": 103.2975, ""uy"": 4.3774999999999995}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0031,cell_1rw,MX,VSS,m1,"{""by"": 5.6775, ""lx"": 103.2325, ""rx"": 103.2975, ""uy"": 5.7425}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0032,cell_1rw,R0,VDD,m1,"{""by"": 7.0425, ""lx"": 92.6575, ""rx"": 92.7225, ""uy"": 7.1075}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0032,cell_1rw,R0,VSS,m1,"{""by"": 5.6775, ""lx"": 92.6575, ""rx"": 92.7225, ""uy"": 5.7425}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0033,cell_1rw,R0,VDD,m1,"{""by"": 7.0425, ""lx"": 93.3625, ""rx"": 93.4275, ""uy"": 7.1075}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0033,cell_1rw,R0,VSS,m1,"{""by"": 5.6775, ""lx"": 93.3625, ""rx"": 93.4275, ""uy"": 5.7425}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0034,cell_1rw,R0,VDD,m1,"{""by"": 7.0425, ""lx"": 94.0675, ""rx"": 94.1325, ""uy"": 7.1075}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0034,cell_1rw,R0,VSS,m1,"{""by"": 5.6775, ""lx"": 94.0675, ""rx"": 94.1325, ""uy"": 5.7425}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0035,cell_1rw,R0,VDD,m1,"{""by"": 7.0425, ""lx"": 94.77250000000001, ""rx"": 94.8375, ""uy"": 7.1075}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0035,cell_1rw,R0,VSS,m1,"{""by"": 5.6775, ""lx"": 94.77250000000001, ""rx"": 94.8375, ""uy"": 5.7425}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0036,cell_1rw,R0,VDD,m1,"{""by"": 7.0425, ""lx"": 95.4775, ""rx"": 95.5425, ""uy"": 7.1075}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0036,cell_1rw,R0,VSS,m1,"{""by"": 5.6775, ""lx"": 95.4775, ""rx"": 95.5425, ""uy"": 5.7425}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0037,cell_1rw,R0,VDD,m1,"{""by"": 7.0425, ""lx"": 96.1825, ""rx"": 96.2475, ""uy"": 7.1075}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0037,cell_1rw,R0,VSS,m1,"{""by"": 5.6775, ""lx"": 96.1825, ""rx"": 96.2475, ""uy"": 5.7425}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0038,cell_1rw,R0,VDD,m1,"{""by"": 7.0425, ""lx"": 96.8875, ""rx"": 96.9525, ""uy"": 7.1075}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0038,cell_1rw,R0,VSS,m1,"{""by"": 5.6775, ""lx"": 96.8875, ""rx"": 96.9525, ""uy"": 5.7425}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0039,cell_1rw,R0,VDD,m1,"{""by"": 7.0425, ""lx"": 97.5925, ""rx"": 97.6575, ""uy"": 7.1075}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0039,cell_1rw,R0,VSS,m1,"{""by"": 5.6775, ""lx"": 97.5925, ""rx"": 97.6575, ""uy"": 5.7425}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0040,cell_1rw,R0,VDD,m1,"{""by"": 7.0425, ""lx"": 98.2975, ""rx"": 98.3625, ""uy"": 7.1075}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0040,cell_1rw,R0,VSS,m1,"{""by"": 5.6775, ""lx"": 98.2975, ""rx"": 98.3625, ""uy"": 5.7425}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0041,cell_1rw,R0,VDD,m1,"{""by"": 7.0425, ""lx"": 99.0025, ""rx"": 99.0675, ""uy"": 7.1075}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0041,cell_1rw,R0,VSS,m1,"{""by"": 5.6775, ""lx"": 99.0025, ""rx"": 99.0675, ""uy"": 5.7425}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0042,cell_1rw,R0,VDD,m1,"{""by"": 7.0425, ""lx"": 99.7075, ""rx"": 99.7725, ""uy"": 7.1075}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0042,cell_1rw,R0,VSS,m1,"{""by"": 5.6775, ""lx"": 99.7075, ""rx"": 99.7725, ""uy"": 5.7425}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0043,cell_1rw,R0,VDD,m1,"{""by"": 7.0425, ""lx"": 100.4125, ""rx"": 100.47749999999999, ""uy"": 7.1075}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0043,cell_1rw,R0,VSS,m1,"{""by"": 5.6775, ""lx"": 100.4125, ""rx"": 100.47749999999999, ""uy"": 5.7425}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0044,cell_1rw,R0,VDD,m1,"{""by"": 7.0425, ""lx"": 101.1175, ""rx"": 101.1825, ""uy"": 7.1075}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0044,cell_1rw,R0,VSS,m1,"{""by"": 5.6775, ""lx"": 101.1175, ""rx"": 101.1825, ""uy"": 5.7425}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0045,cell_1rw,R0,VDD,m1,"{""by"": 7.0425, ""lx"": 101.8225, ""rx"": 101.8875, ""uy"": 7.1075}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0045,cell_1rw,R0,VSS,m1,"{""by"": 5.6775, ""lx"": 101.8225, ""rx"": 101.8875, ""uy"": 5.7425}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0046,cell_1rw,R0,VDD,m1,"{""by"": 7.0425, ""lx"": 102.5275, ""rx"": 102.5925, ""uy"": 7.1075}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0046,cell_1rw,R0,VSS,m1,"{""by"": 5.6775, ""lx"": 102.5275, ""rx"": 102.5925, ""uy"": 5.7425}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0047,cell_1rw,R0,VDD,m1,"{""by"": 7.0425, ""lx"": 103.2325, ""rx"": 103.2975, ""uy"": 7.1075}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0047,cell_1rw,R0,VSS,m1,"{""by"": 5.6775, ""lx"": 103.2325, ""rx"": 103.2975, ""uy"": 5.7425}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0048,cell_1rw,MX,VDD,m1,"{""by"": 7.0425, ""lx"": 92.6575, ""rx"": 92.7225, ""uy"": 7.1075}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0048,cell_1rw,MX,VSS,m1,"{""by"": 8.407499999999999, ""lx"": 92.6575, ""rx"": 92.7225, ""uy"": 8.4725}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0049,cell_1rw,MX,VDD,m1,"{""by"": 7.0425, ""lx"": 93.3625, ""rx"": 93.4275, ""uy"": 7.1075}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0049,cell_1rw,MX,VSS,m1,"{""by"": 8.407499999999999, ""lx"": 93.3625, ""rx"": 93.4275, ""uy"": 8.4725}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0050,cell_1rw,MX,VDD,m1,"{""by"": 7.0425, ""lx"": 94.0675, ""rx"": 94.1325, ""uy"": 7.1075}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0050,cell_1rw,MX,VSS,m1,"{""by"": 8.407499999999999, ""lx"": 94.0675, ""rx"": 94.1325, ""uy"": 8.4725}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0051,cell_1rw,MX,VDD,m1,"{""by"": 7.0425, ""lx"": 94.77250000000001, ""rx"": 94.8375, ""uy"": 7.1075}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0051,cell_1rw,MX,VSS,m1,"{""by"": 8.407499999999999, ""lx"": 94.77250000000001, ""rx"": 94.8375, ""uy"": 8.4725}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0052,cell_1rw,MX,VDD,m1,"{""by"": 7.0425, ""lx"": 95.4775, ""rx"": 95.5425, ""uy"": 7.1075}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
